id,nameKo,nameEn,type,category,power,accuracy,priority,target,tags,tagLabels,lead,ace,setupSweeper,wall,pivot,hazardControl,revengeKiller,disruptor,support,descriptionKo,reason
boneclub,뼈다귀치기,Bone Club,Ground,Physical,65,85,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,손에 들고 있는 뼈로 상대를 세게 때려서 공격한다. 상대를 풀죽게 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bonemerang,뼈다귀부메랑,Bonemerang,Ground,Physical,50,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,손에 들고 있는 뼈를 상대에게 날려서 날아갈 때와 돌아올 때 2회 연속 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bonerush,본러쉬,Bone Rush,Ground,Physical,25,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.7,0.3,0,0,0,0,0,0,단단한 뼈로 상대를 세게 때려서 공격한다. 2-5회 동안 연속으로 쓴다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
boomburst,폭음파,Boomburst,Normal,Special,140,100,0,allAdjacent,ACE_DAMAGE|RISKY_NUKE,에이스 주력 공격|고위험 고화력,0,2.9,1.5,0,0,0,0,0,0,무시무시한 폭음의 파괴력으로 주위에 있는 포켓몬을 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
bounce,뛰어오르기,Bounce,Flying,Physical,85,85,0,any,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.7,1.1,0,0,0,0,0,0,하늘 높이 뛰어올라 2턴째에 상대를 공격한다. 마비 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bouncybubble,생생버블,Bouncy Bubble,Water,Special,60,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,물덩어리를 부딪쳐서 공격한다. 물을 흡수하여 데미지의 절반만큼 HP를 회복한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
branchpoke,가지찌르기,Branch Poke,Grass,Physical,40,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,날카롭고 뾰족한 가지로 상대를 찔러서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bravebird,브레이브버드,Brave Bird,Flying,Physical,120,100,0,any,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3,1.5,0,0,0,0,0,0,날개를 접어 저공비행으로 돌격한다. 자신도 상당한 데미지를 입는다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
breakingswipe,와이드브레이커,Breaking Swipe,Dragon,Physical,60,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,강인한 꼬리를 세차게 휘둘러서 상대를 공격한다. 상대의 공격을 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
breakneckblitz,울트라대시어택,Breakneck Blitz,Normal,Physical,1,필중,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0,0,0,0,0,0,0,0,Z파워로 기세를 몰아 전력으로 상대에게 부딪친다. 원래 기술에 따라 위력이 변한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
brickbreak,깨트리기,Brick Break,Fighting,Physical,75,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,0.9,0,0,0,0,0,0,수도로 기세 좋게 내려쳐서 상대를 공격한다. 빛의장막이나 리플렉터 등도 파괴할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
brine,소금물,Brine,Water,Special,65,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,상대가 HP의 절반 정도 상처를 입고 있으면 기술의 위력이 2배가 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
brutalswing,세차게휘두르기,Brutal Swing,Dark,Physical,60,100,0,allAdjacent,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,자신의 몸을 세차게 휘둘러서 상대에게 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bubble,거품,Bubble,Water,Special,40,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,매우 많은 거품을 상대에게 내뿜어 공격한다. 상대의 스피드를 떨어뜨릴 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bubblebeam,거품광선,Bubble Beam,Water,Special,65,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,거품을 기세 좋게 상대에게 발사하여 공격한다. 스피드를 떨어뜨릴 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bugbite,벌레먹기,Bug Bite,Bug,Physical,60,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,물어서 공격한다. 상대가 나무열매를 지니고 있을 때 먹어서 나무열매의 효과를 받을 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bugbuzz,벌레의야단법석,Bug Buzz,Bug,Special,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,진동으로 음파를 일으켜서 공격한다. 상대의 특수방어를 떨어뜨릴 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
bulkup,벌크업,Bulk Up,Fighting,Status,,필중,0,self,SETUP_BOOST,랭크업/전개,0,2,4,1,0,0,0,0,0,몸에 힘을 담아 근육을 두껍게 해서 자신의 공격과 방어를 올린다.,랭크업으로 에이스 전개 또는 장기 돌파 조건을 만듭니다.
bulldoze,땅고르기,Bulldoze,Ground,Physical,60,100,0,allAdjacent,ACE_DAMAGE|ACE_COVERAGE|SPEED_CONTROL,에이스 주력 공격|에이스 견제폭|속도 제어,0,1.3,0.8,0,0,0,1.2,1.8,2.3,땅을 힘껏 밟아 자신의 주위에 있는 포켓몬을 공격한다. 상대의 스피드를 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 속도 제어로 선공권과 마무리 구도를 만듭니다.
bulletpunch,불릿펀치,Bullet Punch,Steel,Physical,40,100,1,normal,ACE_DAMAGE|ACE_COVERAGE|PRIORITY|FINISHER,에이스 주력 공격|에이스 견제폭|선공기|마무리,0,1.8,0.5,0,0,0,3.2,0,0,탄환처럼 빠르고 단단한 펀치를 상대에게 날린다. 반드시 선제공격을 할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 선공기라 복수 처리와 마무리 가치가 큽니다.
bulletseed,씨기관총,Bullet Seed,Grass,Physical,25,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.7,0.3,0,0,0,0,0,0,씨앗을 기세 좋게 상대에게 발사하여 공격한다. 2-5회 동안 연속으로 쓴다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
burningbulwark,화염의수호,Burning Bulwark,Fire,Status,,필중,4,self,PRIORITY|FINISHER,선공기|마무리,0,0.8,0,0,0,0,4.4,0,0,상대의 공격을 초고열의 털로 방어하는 동시에 접촉한 상대를 화상 상태로 만든다.,선공기라 복수 처리와 마무리 가치가 큽니다.
burningjealousy,질투의불꽃,Burning Jealousy,Fire,Special,70,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.5,0.9,0,0,0,0,0,0,질투의 에너지로 상대를 공격한다. 그 턴에 능력이 올라간 포켓몬을 화상 상태로 만든다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
burnup,불사르기,Burn Up,Fire,Special,130,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,전신의 불꽃을 모두 태워서 큰 데미지를 준다. 자신의 불꽃타입이 없어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
buzzybuzz,찌릿찌릿일렉,Buzzy Buzz,Electric,Special,60,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,전기를 상대에게 날려서 공격한다. 상대를 마비 상태로 만든다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
calmmind,명상,Calm Mind,Psychic,Status,,필중,0,self,SETUP_BOOST,랭크업/전개,0,2,4,1,0,0,0,0,0,조용히 정신을 통일하고 마음을 가라앉혀서 자신의 특수공격과 특수방어를 올린다.,랭크업으로 에이스 전개 또는 장기 돌파 조건을 만듭니다.
camouflage,보호색,Camouflage,Normal,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,"물가나 풀밭, 동굴 등 있는 장소에 맞춰서 자신의 타입을 바꾼다.",변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
captivate,유혹,Captivate,Normal,Status,,100,0,allAdjacentFoes,DISRUPT,방해,0,0,0,0.8,0,0,0,1.8,0,수컷은 암컷을 암컷은 수컷을 유혹하여 상대의 특수공격을 크게 떨어뜨린다.,상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다.
catastropika,필살피카슛,Catastropika,Electric,Physical,210,필중,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,Z파워로 최대 전력을 몸에 두른 피카츄가 전력으로 상대에게 덤벼든다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
ceaselessedge,비검천중파,Ceaseless Edge,Dark,Physical,65,90,0,normal,ACE_DAMAGE|ACE_COVERAGE|HAZARD_SET|HAZARD_REMOVE,에이스 주력 공격|에이스 견제폭|판 설치|판 제거,3,1.4,0.8,0.8,0,5,0,0,2,조개껍질 검으로 급소를 노려 공격한다. 조개껍질 파편은 압정이 되어 상대의 발밑에 흩어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 설치물로 교체 누적 피해/압박을 만듭니다. / 설치물 제거 또는 필드 정리 가치가 있습니다.
celebrate,축하,Celebrate,Normal,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,포켓몬이 매우 행복한 당신을 축하해 준다!,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
charge,충전,Charge,Electric,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,다음 턴에 쓸 전기타입 기술의 위력을 올린다. 자신의 특수방어도 올라간다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
chargebeam,차지빔,Charge Beam,Electric,Special,50,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,전격의 다발을 상대에게 발사한다. 전기를 모아서 자신의 특수공격을 올릴 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
charm,애교부리기,Charm,Fairy,Status,,100,0,normal,DISRUPT,방해,0,0,0,0.8,0,0,0,1.8,0,귀엽게 바라보고 방심을 유도하여 상대의 공격을 크게 떨어뜨린다.,상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다.
chatter,수다,Chatter,Flying,Special,65,100,0,any,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,매우 시끄럽고 수다스러운 음파로 상대를 공격한다. 상대를 혼란시킨다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
chillingwater,찬물끼얹기,Chilling Water,Water,Special,50,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,상대의 기운이 빠질 정도로 차가운 물을 끼얹어서 공격한다. 상대의 공격을 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
chillyreception,썰렁개그,Chilly Reception,Ice,Status,,필중,0,all,PIVOT|FIELD_CONTROL,피벗/교체 연결|날씨/필드/룸,3.3,0.4,0,0,4.5,0.8,0,0,3,자리를 얼어붙게 만드는 개그를 하고 교대 포켓몬과 교체한다. 5턴 동안 눈을 내리게 한다.,공격/보조 후 유리 대면으로 연결하는 피벗 기술입니다. / 날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
chipaway,야금야금,Chip Away,Normal,Physical,70,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,1.2,0.9,0,0,0,0,0,0,틈을 보며 착실하게 공격한다. 상대의 능력 변화에 관계없이 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
chloroblast,클로로블라스트,Chloroblast,Grass,Special,150,95,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,엽록소를 모은 뒤 발사하여 공격한다. 자신도 데미지를 받는다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
circlethrow,배대뒤치기,Circle Throw,Fighting,Physical,60,90,-6,normal,ACE_DAMAGE|ACE_COVERAGE|FORCE_SWITCH,에이스 주력 공격|에이스 견제폭|강제 교체,0,1.3,0.8,2,0,1.5,0,3.8,0,상대를 내던져서 교대할 포켓몬을 끌어낸다. 야생의 경우에는 배틀이 끝난다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 강제 교체로 랭크업을 끊고 설치물 피해를 누적시킵니다.
clamp,껍질끼우기,Clamp,Water,Physical,35,85,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.9,0.4,0,0,0,0,0,0,매우 튼튼하고 두꺼운 껍질에 4-5턴 동안 상대를 끼워서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
clangingscales,스케일노이즈,Clanging Scales,Dragon,Special,110,100,0,allAdjacentFoes,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.8,1.4,0,0,0,0,0,0,전신의 비늘을 비벼서 큰 소리를 내 공격한다. 공격 후 자신의 방어가 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
clangoroussoul,소울비트,Clangorous Soul,Dragon,Status,,100,0,self,,,0,0,0,0,0,0,0,0,0.8,자신의 HP를 조금 깎아서 모든 능력을 올린다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
clangoroussoulblaze,브레이징소울비트,Clangorous Soulblaze,Dragon,Special,185,필중,0,allAdjacentFoes,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,Z파워를 얻은 짜랑고우거가 전력으로 상대를 공격한다. 추가로 자신의 능력이 올라간다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
clearsmog,클리어스모그,Clear Smog,Poison,Special,50,필중,0,normal,ACE_DAMAGE|ACE_COVERAGE|DISRUPT,에이스 주력 공격|에이스 견제폭|방해,1.2,1.1,0.6,1,0,0,0,4,0,특수한 진흙 덩어리를 상대에게 내던져서 공격한다. 능력 변화를 원래대로 돌린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 상대 전개/회복/보조 기술을 방해하는 핵심 기술입니다.
closecombat,인파이트,Close Combat,Fighting,Physical,120,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3,1.5,0,0,0,0,0,0,방어를 포기하고 상대 쪽으로 깊숙이 돌격한다. 자신의 방어와 특수방어가 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
coaching,코칭,Coaching,Fighting,Status,,필중,0,adjacentAlly,,,0,0,0,0,0,0,0,0,0.8,적절한 지도를 통해서 같은 편 전원의 공격과 방어를 올린다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
coil,똬리틀기,Coil,Poison,Status,,필중,0,self,SETUP_BOOST,랭크업/전개,0,2,4,0,0,0,0,0,0,똬리를 틀어서 집중한다. 자신의 공격과 방어와 명중률을 올린다.,랭크업으로 에이스 전개 또는 장기 돌파 조건을 만듭니다.
collisioncourse,액셀브레이크,Collision Course,Fighting,Physical,100,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.7,1.3,0,0,0,0,0,0,변형하며 거칠게 낙하한 다음 고대의 대폭발을 일으킨다. 약점인 상대에게는 위력이 더욱 올라간다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
combattorque,Combat Torque,Combat Torque,Fighting,Physical,100,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.7,1.3,0,0,0,0,0,0,30% chance to paralyze the target.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
cometpunch,연속펀치,Comet Punch,Normal,Physical,18,85,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.3,0.2,0,0,0,0,0,0,노도 같은 펀치로 상대를 세게 때려서 공격한다. 2-5회 동안 연속으로 쓴다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
comeuppance,앙갚음,Comeuppance,Dark,Physical,,100,0,scripted,,,0,0,0,0,0,0,0,0,0,기술을 쓰기 전에 마지막으로 받은 기술의 데미지를 늘려서 기술을 쓴 상대에게 돌려준다.,
confide,비밀이야기,Confide,Normal,Status,,필중,0,normal,DISRUPT,방해,0,0,0,0.8,0,0,0,1.8,0,비밀 이야기를 해서 상대의 집중력을 잃게 하여 특수공격을 떨어뜨린다.,상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다.
confuseray,이상한빛,Confuse Ray,Ghost,Status,,100,0,normal,,,0,0,0,0,0,0,0,0,0.8,이상한 빛을 상대에게 비춰 당황하게 한다. 상대를 혼란시킨다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
