"id","namespace","path","english_name","korean_name","battle_category","battle_usable","tags","source_jars"
"autumnity:syrup_bottle","autumnity","syrup_bottle","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"basicweapons:golden_club","basicweapons","golden_club","","","unverified","false","quark:counts_as_weapon_for_gold_tools_have_fortune","Quark-4.1-476.jar"
"basicweapons:golden_dagger","basicweapons","golden_dagger","","","unverified","false","quark:counts_as_weapon_for_gold_tools_have_fortune","Quark-4.1-476.jar"
"basicweapons:golden_glaive","basicweapons","golden_glaive","","","unverified","false","quark:counts_as_weapon_for_gold_tools_have_fortune","Quark-4.1-476.jar"
"basicweapons:golden_hammer","basicweapons","golden_hammer","","","unverified","false","quark:counts_as_weapon_for_gold_tools_have_fortune","Quark-4.1-476.jar"
"basicweapons:golden_quarterstaff","basicweapons","golden_quarterstaff","","","unverified","false","quark:counts_as_weapon_for_gold_tools_have_fortune","Quark-4.1-476.jar"
"basicweapons:golden_spear","basicweapons","golden_spear","","","unverified","false","quark:counts_as_weapon_for_gold_tools_have_fortune","Quark-4.1-476.jar"
"beautify:lamp_candelabra","beautify","lamp_candelabra","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_black","beautify","lamp_candelabra_black","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_blue","beautify","lamp_candelabra_blue","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_brown","beautify","lamp_candelabra_brown","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_cyan","beautify","lamp_candelabra_cyan","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_gray","beautify","lamp_candelabra_gray","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_green","beautify","lamp_candelabra_green","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_light_blue","beautify","lamp_candelabra_light_blue","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_light_gray","beautify","lamp_candelabra_light_gray","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_lime","beautify","lamp_candelabra_lime","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_magenta","beautify","lamp_candelabra_magenta","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_orange","beautify","lamp_candelabra_orange","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_pink","beautify","lamp_candelabra_pink","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_purple","beautify","lamp_candelabra_purple","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_red","beautify","lamp_candelabra_red","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_white","beautify","lamp_candelabra_white","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"beautify:lamp_candelabra_yellow","beautify","lamp_candelabra_yellow","","","unverified","false","beautify:candelabras","beautify-neoforge-1.21.1-2.0.2.jar"
"biomesoplenty:clover","biomesoplenty","clover","","","unverified","false","another_furniture:flower_box_placeables","another_furniture-neoforge-4.0.2.jar"
"biomesoplenty:toadstool","biomesoplenty","toadstool","","","unverified","false","another_furniture:flower_box_placeables","another_furniture-neoforge-4.0.2.jar"
"biomeswevegone:allium_oddion_soup","biomeswevegone","allium_oddion_soup","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"biomeswevegone:aloe_vera_juice","biomeswevegone","aloe_vera_juice","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"biomeswevegone:blue_glow_bottle","biomeswevegone","blue_glow_bottle","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"biomeswevegone:green_glow_bottle","biomeswevegone","green_glow_bottle","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"biomeswevegone:red_glow_bottle","biomeswevegone","red_glow_bottle","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"biomeswevegone:white_puffball_stew","biomeswevegone","white_puffball_stew","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"biomeswevegone:yellow_glow_bottle","biomeswevegone","yellow_glow_bottle","","","unverified","false","create:upright_on_belt","create-1.21.1-6.0.10.jar"
"bits_n_bobs:andesite_tile_slab","bits_n_bobs","andesite_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:andesite_tile_stairs","bits_n_bobs","andesite_tile_stairs","","","unverified","false","create:stone_types/andesite;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:andesite_tile_wall","bits_n_bobs","andesite_tile_wall","","","unverified","false","create:stone_types/andesite;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:andesite_tiles","bits_n_bobs","andesite_tiles","","","unverified","false","create:stone_types/andesite","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:asurine_tile_slab","bits_n_bobs","asurine_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:asurine_tile_stairs","bits_n_bobs","asurine_tile_stairs","","","unverified","false","create:stone_types/asurine;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:asurine_tile_wall","bits_n_bobs","asurine_tile_wall","","","unverified","false","create:stone_types/asurine;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:asurine_tiles","bits_n_bobs","asurine_tiles","","","unverified","false","create:stone_types/asurine","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:black_chair","bits_n_bobs","black_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:blue_chair","bits_n_bobs","blue_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:brown_chair","bits_n_bobs","brown_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:calcite_tile_slab","bits_n_bobs","calcite_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:calcite_tile_stairs","bits_n_bobs","calcite_tile_stairs","","","unverified","false","create:stone_types/calcite;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:calcite_tile_wall","bits_n_bobs","calcite_tile_wall","","","unverified","false","create:stone_types/calcite;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:calcite_tiles","bits_n_bobs","calcite_tiles","","","unverified","false","create:stone_types/calcite","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:crimsite_tile_slab","bits_n_bobs","crimsite_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:crimsite_tile_stairs","bits_n_bobs","crimsite_tile_stairs","","","unverified","false","create:stone_types/crimsite;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:crimsite_tile_wall","bits_n_bobs","crimsite_tile_wall","","","unverified","false","create:stone_types/crimsite;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:crimsite_tiles","bits_n_bobs","crimsite_tiles","","","unverified","false","create:stone_types/crimsite","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:cyan_chair","bits_n_bobs","cyan_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:deepslate_tile_slab","bits_n_bobs","deepslate_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:deepslate_tile_stairs","bits_n_bobs","deepslate_tile_stairs","","","unverified","false","create:stone_types/deepslate;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:deepslate_tile_wall","bits_n_bobs","deepslate_tile_wall","","","unverified","false","create:stone_types/deepslate;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:deepslate_tiles","bits_n_bobs","deepslate_tiles","","","unverified","false","create:stone_types/deepslate","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:diorite_tile_slab","bits_n_bobs","diorite_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:diorite_tile_stairs","bits_n_bobs","diorite_tile_stairs","","","unverified","false","create:stone_types/diorite;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:diorite_tile_wall","bits_n_bobs","diorite_tile_wall","","","unverified","false","create:stone_types/diorite;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:diorite_tiles","bits_n_bobs","diorite_tiles","","","unverified","false","create:stone_types/diorite","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:dripstone_tile_slab","bits_n_bobs","dripstone_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:dripstone_tile_stairs","bits_n_bobs","dripstone_tile_stairs","","","unverified","false","create:stone_types/dripstone;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:dripstone_tile_wall","bits_n_bobs","dripstone_tile_wall","","","unverified","false","create:stone_types/dripstone;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:dripstone_tiles","bits_n_bobs","dripstone_tiles","","","unverified","false","create:stone_types/dripstone","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:granite_tile_slab","bits_n_bobs","granite_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:granite_tile_stairs","bits_n_bobs","granite_tile_stairs","","","unverified","false","create:stone_types/granite;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:granite_tile_wall","bits_n_bobs","granite_tile_wall","","","unverified","false","create:stone_types/granite;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:granite_tiles","bits_n_bobs","granite_tiles","","","unverified","false","create:stone_types/granite","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:gray_chair","bits_n_bobs","gray_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:green_chair","bits_n_bobs","green_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:icon_lightbulb","bits_n_bobs","icon_lightbulb","Icon Lightbulb","","unverified","false","","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:light_blue_chair","bits_n_bobs","light_blue_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:light_gray_chair","bits_n_bobs","light_gray_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:lime_chair","bits_n_bobs","lime_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:limestone_tile_slab","bits_n_bobs","limestone_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:limestone_tile_stairs","bits_n_bobs","limestone_tile_stairs","","","unverified","false","create:stone_types/limestone;minecraft:stairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:limestone_tile_wall","bits_n_bobs","limestone_tile_wall","","","unverified","false","create:stone_types/limestone;minecraft:walls","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:limestone_tiles","bits_n_bobs","limestone_tiles","","","unverified","false","create:stone_types/limestone","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:magenta_chair","bits_n_bobs","magenta_chair","","","unverified","false","bits_n_bobs:chairs","bits_n_bobs-0.0.44.jar"
"bits_n_bobs:ochrum_tile_slab","bits_n_bobs","ochrum_tile_slab","","","unverified","false","minecraft:slabs","bits_n_bobs-0.0.44.jar"
